OTU	ERR1456790	ERR1456791	ERR1456792	ERR1456793	ERR1456794	ERR1456795	ERR1456796	ERR1456797	ERR1456798	ERR1456799	ERR1456800	ERR1456801	ERR1456802	ERR1456803	ERR1456804	ERR1456805	ERR1456806	ERR1456807	ERR1456808	ERR1456809	ERR1456810	ERR1456811	ERR1456812	ERR1456813	ERR1456814	ERR1456815	ERR1456816	ERR1456817	ERR1456818	ERR1456819	ERR1456821	ERR1456822	ERR1456823	ERR1456824	ERR1456825	ERR1456826	ERR1456827	ERR1456828	ERR1456829
06f03bd3de937abb31cdd4c5d20ee97e	0	0	0	0	0	0	80	0	0	0	92	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6a9179766c0cd915479d24562c7a0dec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0
24d614dab5a0cbdd3ceed3bc79851a25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0
e256943a9c23f573c73878576ddc18e3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309	0	180
d1316b26e5350da36e6456499ecdfe18	0	64	164	0	0	0	190	0	116	0	0	0	0	0	0	0	0	0	0	0	193	0	0	0	0	216	0	0	0	0	0	183	115	0	0	0	273	0	200
ad98b412c91a75f13adf6d9ff578284b	0	77	218	0	0	0	226	0	148	0	0	0	0	0	0	336	0	0	0	0	168	0	0	0	0	0	283	0	0	0	237	201	160	0	0	0	361	0	260
e973ee8b60ca266133c7a1a60c77a94d	213	0	0	0	145	170	0	0	0	0	112	0	0	146	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8c9076219b5d2eb6695817e5efd6e8bd	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
992e6f14cfd4b11820d807b8d9529db7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	49	0	0	0	0	0	0	0	0	0	123	62	0
05d6e3f01cde294509bb0c1f14e3db57	0	0	0	0	80	0	99	0	75	88	0	54	75	0	93	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
318669d5d926e9b81ca6911da00a14ea	74	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	32	0	33	0	72	0	0	41	0	0	81	29	0	0	52	0	65
d2cafe81393664823ef638ab5687c329	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18d2000dd9977b523fe7939c4a605f0c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
df34ea9690bc1c0642e1b6246dba210e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43
82c2e1e79ed00dd9b638a21db3cc746a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
581ccc0d234a450a7e1a7b6062237f01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0
c98f554d6953dbaaa4c3d36a159a6ca5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1710f3936761db8a31ad47773017e5b8	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94f627f0875099b54d22607af90197a4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	121	0	0	0	121	0	0
2843b9bdfc0973763a1bc92062fcfcab	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fa1d753d1f59438ecb6cbeb2baacb089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	123	40	171	0	0	0	145	127	0	163	0	0	0	56	104
492fd5854f4955dbd546d1452255559c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0
6dde403b46a93a774a4d9e5ee5df8f26	0	56	86	0	72	45	0	0	57	65	0	0	0	47	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7a466a4e5964f5ab5cf08f288ee63f34	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	44	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0fe8a21126da5bb63ca3fd339bd3b9ba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0
02219ccebc0f9eca06b5e15bd9b5db9e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7ae6b2c07799d0eee46aa03f3f478930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	74	0	44	0	0	0	0	0	0	44
678a8d7f81ff3f4f0d7a9e751315109f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0
72d3605a6c666eb448885b92af20b49b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0
7b312f8ae755747107284612dd36bdf3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8b300c1efc4900b7c5e27eed91d1d6fa	0	77	87	49	70	48	80	0	70	54	68	0	0	80	0	76	53	67	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ffc0ccce4082167c3bd1a2d5ce96d02c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0
07aba9e897e867f1b75206bec9e0cdf4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0
43207871bb87bfdb8c8accbab8ade8c8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	54	0	0	0	0	0	0	0	54	0	44	96	113	0	0	0	0	41
8dd8a0e0ff9e3979cd47eb9c7cda7b78	0	228	275	189	256	239	274	0	218	247	258	0	0	237	0	411	164	192	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c6795ce03025e3e4ce74fe4750200c05	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
378cf00d789db2365a88f248f909a2cc	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0ae7edb65e9a7db6f304809e7776c80a	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0f7ca066b1a3d5a45851903191920bd4	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97dd0bf504d127b2979899653a90bac0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a3eb965915904fca83341edc85f0ceff	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aea8386e89fed2cf8b980b81bf801483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	105	0	0	0	186	0	0	0	174	0	0	0	0	0	0	0	0
9d4dca8164cdee7645eda7ef5510325e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	124	0	0	0	0	0	0	119	0	0
1595fbb2bd2d3436cd7d988a876381c1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
3a54f2edfcca0695c894c9f039aaa16b	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a70d437de58afb65323fd499e7444140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65bb150250529c229a2ea3eda56c1fc7	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4c422a2fd87dd42cdde5998cf1cebd50	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
de2a3c96f38d78e0f0475a37ed721379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	88	0	0	0	152	0	0
f53753a6ebac69b785189dbdd65d22f3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d5ffca8015b089c66d058a397f3dd40a	0	0	126	0	168	0	0	0	0	136	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4b534cdfadfe159c671d874e423334d7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	37	104	0	0	0	0	72	0	67	0	0	0	49	0
fbe06b9f8b2d41523b1d2ee8e27488f0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0
9edec408f1c34626e15168e4e3646798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
084069592f5d14e3c6be78c47b31f4e6	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102bc2de2db859a27f0a8de14bf91db0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0f3b93c6a924a957a4b11934e8b70e44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0
023b27cd2f54f567351c0a3b6f6a97e0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	147	0	90	0	0	0	109	62	0	56	0	0	0	0	106
820dd0781be6c65634c62625c180d306	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5d82eac0b877ba435ffa390c1f425e02	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46d7a3683ea6cbef9c9712dcb627408d	0	0	0	0	103	0	0	0	0	100	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88199080190f651b1450e5224263e259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
078a5109ff9323773fafcd29a1ae7ccc	0	35	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a9f078f4d48c3442a5fcf4b1693d7a55	0	0	0	37	0	0	51	0	0	0	53	0	0	0	0	0	0	47	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0bdeb2d4607a1fa0055d00386a4369e6	0	0	0	0	0	33	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a7d2482f819f0a12a8e2f7d013b63f3d	0	0	0	0	0	0	0	0	0	32	35	0	0	0	0	0	18	37	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f8e100fd4f623ab42601ad5b9faaedc5	0	49	59	95	53	50	51	0	47	58	71	0	0	52	0	0	39	51	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dc9a3daac34a91be668e50aabead8621	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f05186405b7314cc0d2273009055a590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4685412e36b57ecb9630d2b4accdc584	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ac344fdcb522afa451f1723adbde57bd	0	140	188	0	168	165	187	0	151	114	109	0	0	174	0	0	67	128	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c84ee53e6e797bfc30189f8f7c3a0882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0
1dd286f02278c8c1936783eb9a299282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	143	125	0	0	0	186	0	0
50ae8d531ea73efde977503c1c4dec36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43fbcc3ff6091250dd5a4fbb0c36f004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53
1d37cc2e87a46783503f5b58a1219c9f	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68fcf7bc5abf4b9288ac5542af0df446	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79efebb0d6f6abb976457c05702bbf31	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71ca3e08512e94b6d2596c602b510012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71
476d34d4ba1b39bfddfd9c18faffa48d	0	0	0	0	0	0	0	0	0	0	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a8ec60b9589deb71337f0dbf19596fa4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
af75cf0a5d3f86f8559e802c76f63013	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6374dba818124224118da4003ed79e06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5f049de4669916b0f837bb5ef2601529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fdf712afc9603132606ff6a7e0dd81b4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0
c9aec4fc83b2a662ab6fe78692f8fd23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0
c3202701da4d0003cbab3d71ac6dc1b1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0
4bd9be9528261e4388f30f0a17d9b96e	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49b9f81ead712eae34cffed0a78656d6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	47	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0
7b93cf6fb624f96fdc80f9d08a54ab0e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ddb3bc7c91c8c1b6bc633838b3184a0f	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6794d39f8a5e70a952b32597c1aee107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0
6e1aeff3adf2128a9219a24fd9021e55	0	56	0	0	0	0	0	0	0	98	100	97	70	0	104	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e65d3c082ac0d30c7b61b51b20eb61b1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	19	0	0	0	101	0	0	0	0	0	0	0	0	0
1d6d78e45f1ff826b3687b5c6b7e8be4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	47	47	67	59	0	7	0	0	65	51	54	40	0	0	0	40	0	0
906928b0190ac9e4f1faa8123f08f91a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0
97a1badc23b4c937ca40f9f5dcb58c38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	56	0	0	0	0	0	0	0
8bc8b463f39725cc922b190eaad9329d	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58738b7c9e86d0e83a8c3f33c6778e93	36	0	0	0	51	0	0	0	83	0	78	45	61	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7d92dcc89c6a78a9ec96ae98ac852207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	65	0	47	0	59	0	0	84	45	0	39	69	0	0	50	0	71
deef1df6725970d5021274ab9cd00344	64	84	96	0	72	0	0	0	0	86	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bfe4c53b9f547cfc0a4e8d284dfa5b16	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8d2a29d23de2d1b6cada06bf85915274	203	175	301	199	236	308	262	286	324	257	312	236	284	295	375	347	0	191	141	129	835	472	700	674	603	163	606	158	252	797	670	597	604	572	170	499	710	499	586
ca17460477e7b2358ef7b961f734b6c3	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2345c975ae95fddd8aa7816acb912ffc	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0
5259a7f25031817a61673f55dc5b501b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0
a1e181efbf9b02b9e096b7ab41feb3d7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0
749ae7e23fa7a131049e5734b2e48b51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0
2f6aa37234b464ae859fb1d187bfc890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cc3972883fd7f6156ba7a61c2172183b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	133	0	0	0	0	0	0	0	0	0	0	0
f2a3329eb820b2bfb909decf1396fff2	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a3aebe2b73399f0613027d9472b71c9b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98e3153ae3705c3a15dca614f38c41e4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7405c2adf2c507ac96d81af12e427575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0
49f312edf38239d2d78a86631069aed5	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ae17f38a739b1fcb509ca8b1f171c791	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2e83b4b8e1d50e41ef2c84c632c6f551	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2564abafde9e11101494a2b5dbf467a	0	0	9	0	10	10	0	0	5	9	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
012cd7838206f23c2820ab19fc2cd23d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6a3e2d72f75b3124347778829d5b4a9e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
f0a2272f07a28b27cb7ace6e5031afe5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0
9168aaff0592ac77d72e10d87cb63802	145	127	100	0	186	203	231	0	0	149	0	0	226	0	0	150	64	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b0306060a75afddbb7b75f11c2b792a0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	137	0	111	0	0	0	0	0	0	0
8901592993e813e6815d6628076b5314	0	16	132	0	0	0	0	0	0	0	120	0	0	128	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aa85dd802fe51e3f9f20e20201b33f8c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0
6ca4a6fd9cc93f3c1a42ee23b4f52d7a	145	80	10	0	139	146	131	0	0	148	0	0	103	0	0	132	84	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15710fa0a015661b6eca5badfe4ad132	0	78	120	0	0	0	0	0	0	0	134	0	0	115	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ce60833aec9b3eaa9fbd1a5a909cb0c5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5d68df33fe780a4fc633b60d304f3d3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
383b7e4f58db8509694482d69112c525	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5334ab0b2cfa213cef1bd4774e182539	0	10	50	44	7	0	2	0	0	4	8	55	6	0	11	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c7511f6ef1f1bdb63c249524f83d76e9	0	46	0	0	25	0	29	0	0	34	44	0	68	0	43	78	0	0	0	0	40	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0
e0ca652f819fd840b085f1a8f7aaae91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7235f5b6bc2d808a64e41b9ca2efaec6	9	0	0	0	5	26	13	0	86	5	0	0	0	51	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aaa06e5aa8245ee7e8e508b7d1df7028	37	0	0	0	35	105	64	95	0	35	0	0	0	0	79	0	0	0	0	0	76	0	64	98	78	0	50	0	0	126	0	107	141	0	33	0	48	0	0
23c5d9aaa554693c0df0d58ffd0ce736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0
