	BulkRAG1	BulkRAG2	BulkRAG3	BulkTP1	BulkTP2	BulkTP3	RAG1	RAG10	RAG12	RAG2	RAG3	RAG4	RAG5	RAG6	RAG7	RAG8	RTP1	RTP10	RTP11	RTP12	RTP2	RTP3	RTP4	RTP5	RTP6	RTP7	RTP9
K03273	141.32278123230765	129.84764542930725	159.35592492250868	136.67409139430777	153.4428744965084	198.2397958130106	93.79658975346833	240.31401030681369	225.75336081211216	148.07356294600746	129.3559459846071	141.2577168567081	81.01758081504127	141.88617067530782	130.12244971210689	95.22056256308865	149.7151009696081	143.43354973090769	139.54995140670738	101.00670011110512	133.44008540160726	39.31358480923276	209.49964501441139	210.94709974101144	152.26599485060734	161.6157403304079	143.3934716863046
K03272	306.19935933671655	311.63434903041735	304.8548128953166	450.6551121651257	434.75481107342387	520.3794640091279	350.5030459208195	480.62802061362737	466.0714545798251	426.45186128462154	517.4237839386285	324.3695720414186	153.9334035485083	338.69602032171866	426.2631973329225	406.27440026912154	308.2369725845167	517.6080272897277	463.50519574372464	404.0268004444205	533.7603416066289	137.59754683230682	448.0964629476244	406.073167001522	429.1132582154207	401.43264533681963	273.7511732193087
K03274	294.42246090061593	103.8781163434058	96.99925864852848	195.77640118641114	161.11501822130882	165.19982984410885	148.09987855810823	101.46591546280577	203.906261378611	136.22767791030685	277.1913128242152	177.8800878936102	85.0684598557933	137.3091974277076	112.17452561390593	158.70093760510838	114.4880183885062	130.96106714560702	304.01953699311616	112.22966679010568	138.04146765680747	393.1358480923196	174.5830375120095	168.75767979280914	193.79308435530933	172.0425622872084	221.60809260610708
K05308	11.776898436028539	8.656509695291343	20.78555542468463	11.08168308602773	20.45904993286982	24.779974476627622	39.4933009488288	58.74342474166574	7.282366477811022	29.614712589215795	9.239710427475707	20.927069163964802	8.101758081504126	27.46183948554972	22.434905122787384	31.74018752102958	8.806770645272566	6.236241292648433	34.88748785168015	11.222966679012469	9.202764510459438	0.0	17.458303751208447	21.094709974107342	13.842363168240768	5.213410978401095	13.035770153301117
K00057	1213.0205389108658	692.5207756232386	748.2799952886409	768.3300272978437	864.3948596637474	792.9591832520424	928.0925722974516	694.2404742196396	1012.2489404156545	923.9790327834467	785.375386335343	789.9968609396453	862.8372356801465	823.8551845664456	879.4482808132465	787.1566505214416	819.0296700103444	904.2549874339484	817.3640010964434	538.7024005925273	768.4308366233416	1061.4667898492528	797.2625379718434	959.809303821852	789.0147005896381	901.920099263344	951.6112211909305
K00769	70.66139061617112	129.84764542930725	48.49962932426424	66.49009851616638	58.81976855700083	99.11989790651049	78.9866018976575	48.06280206136294	80.10603125592121	76.99825273196107	60.0581177785921	73.2447420738768	194.44219395601047	50.34670572350778	49.356791270132305	50.784300033647284	26.42031193581773	187.08723877941003	139.54995140670738	56.11483339506255	101.2304096150055	78.62716961846562	104.74982250720569	100.19987237700543	193.79308435530933	99.05480858962073	52.14308061320427
K04077	4428.11381194664	3315.443213296585	4129.397011037326	4159.325051622337	3887.2194872452133	4576.035286683844	4102.366636059529	3433.8201917172955	3466.4064434379866	3423.4607753132723	3779.0415648375074	4007.5337448992295	4326.338815523133	3725.656223539506	3755.6031175545986	3834.2146525403027	4702.815524575455	4271.825285464129	4744.698347828451	4623.862271753134	4021.6080910707183	4580.032630275528	4230.728942376129	4240.03670479553	4221.920766313404	4097.741029023201	4914.485347794457
K01919	459.2990390050249	510.7340720221285	360.2829606945196	376.7772249249214	335.01694265071836	359.3096299110192	419.6163225812234	443.24584123252527	313.14175854581686	355.3765510705179	341.86928581651875	408.07784869722343	644.0897674795348	361.58088655972	403.82829221012133	355.4901002355188	475.5656148446257	299.339582047116	383.7623663684204	785.6076675308399	400.32025620492163	275.19509366461364	389.90211711032117	300.59961713101626	567.5368898978273	396.2192343584193	404.1088747523129
K13892	94.21518748822821	121.19113573400675	131.6418510229072	96.04125341224037	117.63953711390646	119.7698766370064	39.4933009488288	144.18840618400822	94.67076421154329	82.92119524980427	152.45522205330835	68.0129747828856	433.44405736042336	82.38551845664915	107.68754458930569	95.22056256308865	114.4880183885062	62.36241292648433	139.54995140670738	44.891866716049975	96.62902735982414	58.97037721384913	104.74982250720569	68.55780741584901	41.5270895047222	72.98775369761526	195.53655229950627
K13889	58.88449218014259	86.56509695291342	69.28518474894888	110.8168308602063	107.4100121475059	78.4699191759874	64.17661404184668	48.06280206136294	21.847099433433076	29.614712589215795	60.0581177785921	57.549440200903206	32.40703232601645	91.53946495183246	62.817734343804815	88.8725250588827	35.227082581090215	24.944965170593733	39.87141468763452	56.11483339506255	41.41244029706744	176.9111316415088	40.73604208615312	47.46309744174157	55.36945267296297	46.92069880560979	39.10731045990325
K13890	94.21518748822821	112.53462603870626	76.21370322384377	81.26567596420342	53.705006073783444	119.7698766370064	34.55663833022512	58.74342474166574	138.36496307840744	130.30473539250656	78.53753863354352	36.6223710369384	24.30527424451241	91.53946495183246	98.71358254026461	76.17645005047095	140.90833032430766	118.48858456030634	109.64639039090581	44.891866716049975	82.82488059413498	98.283962023082	98.93038792351479	63.28412992232213	69.21181584120373	72.98775369761526	91.25039107310751
K13891	47.107593744114055	77.90858725762203	27.71407389957961	88.65346468822185	53.705006073783444	41.299957461046006	118.47990284640659	69.42404742196867	80.10603125592121	76.99825273196107	106.25666991590582	94.17181123784151	44.55966944827271	64.07762546628274	89.73962049114965	101.56860006720538	79.2609358074531	99.77986068237483	54.823195195497405	78.56076675308749	59.81796931798634	0.0	122.20812625840665	105.47354987050572	55.36945267296297	93.84139761121968	130.3577015330042
K00892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.2317672909912005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.547354987053671	0.0	0.0	0.0
K02452	23.553796872057077	8.656509695291343	6.928518474894887	11.08168308602773	5.11476248321747	28.909970222732248	9.873325237207188	10.680622680302909	14.564732955622084	29.614712589215795	18.479420854951414	5.2317672909912005	8.101758081504126	18.307892990366515	4.486981024557487	12.696075008411773	8.806770645272566	18.7087238779453	9.96785367190863	0.0	18.405529020918895	0.0	0.0	0.0	13.842363168240768	15.640232935203263	26.071540306602135
K02453	259.091765592614	311.63434903041735	311.783331370217	284.42986587461615	283.8693178185155	272.5797192428146	251.76979354871398	368.481482470421	254.8828267233137	390.9142061776197	355.72885145771954	298.2107355864171	174.1877987523094	247.15655536991363	305.11470966981614	311.05383770601645	281.8166606487153	305.57582333971635	279.09990281341476	314.243067012316	243.87325952711322	176.9111316415088	209.49964501441139	205.67342224751116	332.21671603771597	229.39008304961118	286.7869433726092
K02454	659.5063124175358	1125.3462603878627	859.1362908869469	997.3514777424565	1148.2641774822628	1049.018919510556	1071.2557882369595	1041.3607113294595	990.4018409822534	1101.6673083187554	1039.467423090957	1072.5122946531615	392.9352669529212	947.4334622514524	1148.6671422866607	939.5095506224499	810.2228993650439	941.6724351898504	922.0264646514489	808.053600888841	1058.3179187027574	1002.4964126353498	1175.525785914664	1054.7354987053573	844.3841532626407	1042.682195680151	964.6469913442307
K02455	188.43037497641023	233.72576177281306	200.92703577191097	107.12293649820609	168.78716194610928	177.58981708240952	148.09987855810823	176.23027422491	109.23549716710589	236.91770071371195	194.03391897691066	136.0259495657078	137.72988738550742	155.61709041810857	62.817734343804815	133.30878758830704	149.7151009696081	155.90603231620833	134.56602457070713	213.2363669012108	138.04146765680747	196.5679240461098	197.86077584701076	174.03135728630943	96.89654217768526	114.69504152480559	117.32193137970376
K02456	117.76898436020639	147.16066481990822	235.56962814641284	132.98019703230756	199.47573684541095	94.98990216040588	143.163215939408	138.84809484390792	211.1886278565114	142.15062042820716	217.1331950456119	209.270691639612	85.0684598557933	205.9637961416114	273.7058424979145	190.44112512611008	105.68124774320572	162.14227360880867	134.56602457070713	190.79043354320967	248.47464178231343	157.25433923690784	215.31907959821172	163.48400229930886	249.162537028312	224.17667207121093	104.28616122640334
K02457	11.776898436028539	69.25207756233077	6.928518474894887	18.46947181004625	17.901668691261182	20.649978730523003	9.873325237207188	0.0	21.847099433433076	35.53765510705899	18.479420854951414	15.6953018729736	8.101758081504126	27.46183948554972	8.973962049114965	0.0	0.0	12.472482585296866	4.983926835954315	0.0	4.601382255229719	0.0	34.916607502417	52.73677493526846	41.5270895047222	5.213410978401095	39.10731045990325
K02458	23.553796872057077	0.0	27.71407389957961	7.38778872401849	2.5573812416087303	16.519982984418384	4.936662618603594	21.361245360605714	0.0	0.0	18.479420854951414	5.2317672909912005	0.0	0.0	4.486981024557487	0.0	8.806770645272566	0.0	14.951780507862892	22.44593335802504	13.804146765689147	0.0	34.916607502417	10.547354987053671	0.0	26.067054892005473	0.0
K02459	0.0	34.62603878116533	34.64259237447449	14.775577448036941	2.5573812416087303	12.389987238313763	29.619975711621546	21.361245360605714	58.25893182248814	29.614712589215795	27.71913128242712	47.085905618920805	16.203516163008274	9.153946495183247	22.434905122787384	0.0	17.613541290545154	31.181206463242166	19.93570734381726	11.222966679012469	0.0	0.0	23.27773833494467	15.821032480580559	13.842363168240768	5.213410978401095	26.071540306602135
K18676	0.0	17.313019390582664	62.35666627405401	51.71452106812944	20.45904993286982	28.909970222732248	39.4933009488288	26.70155670075722	65.54129830029922	11.845885035686296	64.67797299232996	10.463534581982401	20.254395203760293	41.192759228324576	40.38282922101733	31.74018752102958	17.613541290545154	18.7087238779453	29.903561015725884	33.66890003703751	18.405529020918895	19.65679240461638	29.09717291868078	15.821032480580559	110.73890534590534	36.49387684880769	13.035770153301117
K02461	47.107593744114055	60.59556786703937	6.928518474894887	29.551154896073978	40.91809986573975	37.16996171494139	34.55663833022512	0.0	7.282366477811022	0.0	64.67797299232996	15.6953018729736	8.101758081504126	18.307892990366515	17.947924098229947	76.17645005047095	17.613541290545154	6.236241292648433	39.87141468763452	44.891866716049975	32.209675786608045	19.65679240461638	52.37491125362544	42.189419948214784	27.684726336481535	15.640232935203263	0.0
K02462	11.776898436028539	17.313019390582664	48.49962932426424	18.46947181004625	10.22952496643496	0.0	0.0	16.020934020454312	0.0	5.9229425178431585	18.479420854951414	15.6953018729736	4.050879040752059	0.0	13.46094307367241	19.04411251261771	8.806770645272566	6.236241292648433	4.983926835954315	33.66890003703751	23.006911276148646	0.0	0.0	26.36838746763423	13.842363168240768	10.42682195680221	0.0
K02464	0.0	0.0	6.928518474894887	3.69389436200925	2.5573812416087303	8.2599914922092	0.0	5.340311340151434	7.282366477811022	0.0	4.6198552137378535	0.0	0.0	0.0	4.486981024557487	0.0	8.806770645272566	0.0	4.983926835954315	0.0	0.0	0.0	0.0	0.0	0.0	5.213410978401095	0.0
K00260	1613.4350857358875	2120.844875346318	1752.9151741483956	1832.1716035565041	1641.83875711279	1598.3083537424855	1624.1620015204905	1538.0096659635876	1645.8148239852887	1753.1909852814886	1838.702375067601	1663.7019985351953	2329.255448432426	1954.3675767216077	1592.8782637178842	1758.406388664993	1823.0015235713986	1646.367701259188	1988.5868075457054	1840.5665353579934	1794.5390795394972	1651.1705619876823	1821.4830247093992	1766.6819603314957	2173.251017413704	1803.840198526688	1655.5428094691529
K01706	259.091765592614	328.9473684210183	207.85555424681132	262.2664997026149	217.37740553671193	169.32982559020905	251.76979354871398	267.01556700751524	291.2946591124157	266.5324133029134	189.41406376321038	292.97896829541685	133.67900834480722	251.73352861751394	161.53131688400853	266.6175751766141	246.58957806761333	143.43354973090769	224.27670761791188	213.2363669012108	211.66358374051148	432.44943290152156	139.66643000960758	216.2207772345117	179.95072118710868	208.5364391360102	156.429241839605
K00015	494.6297343131268	614.6121883656342	581.9955518911318	783.1056047459446	815.8046160731448	809.4791662364433	577.589526376532	614.135804117335	626.2835170917338	769.9825273195388	642.1598747095353	596.4214711729343	392.9352669529212	659.0841476531365	551.8986660205292	438.0145877901232	651.7010277501354	629.8603705574337	832.3157816043441	684.6009674197346	690.2073382844375	570.0469797338284	593.5823275410323	648.6623317037352	913.595969103844	776.798235781738	651.7885076650208
K07538	35.33069530808561	0.0	0.0	14.775577448036941	23.016431174478566	20.649978730523003	9.873325237207188	10.680622680302909	29.12946591124407	0.0	13.85956564121356	26.158836454956003	8.101758081504126	18.307892990366515	67.30471536836225	0.0	0.0	18.7087238779453	0.0	0.0	0.0	39.31358480923276	52.37491125362544	26.36838746763423	0.0	26.067054892005473	52.14308061320427
K10535	11.776898436028539	8.656509695291343	20.78555542468463	14.775577448036941	0.0	16.519982984418384	29.619975711621546	16.020934020454312	21.847099433433076	17.768827553529494	4.6198552137378535	15.6953018729736	12.152637122256156	13.73091974277486	17.947924098229947	0.0	17.613541290545154	0.0	19.93570734381726	0.0	4.601382255229719	0.0	17.458303751208447	5.273677493526845	0.0	0.0	0.0
K04105	200.20727341241084	77.90858725762203	96.99925864852848	203.16418991041155	173.90192442930953	148.67984685970796	93.79658975346833	170.88996288480973	87.3883977337323	165.84239049960834	207.89348461811142	172.64832060270993	24.30527424451241	132.73222418010735	210.88810815411114	184.09308762190975	176.13541290540954	180.85099748670967	264.14812230551405	157.12153350610797	202.460819230011	78.62716961846562	325.88833668921774	163.48400229930886	290.689626533014	125.12186348160611	156.429241839605
K05711	35.33069530808561	8.656509695291343	48.49962932426424	44.32673234411092	25.573812416087303	8.2599914922092	78.9866018976575	32.041868040908625	29.12946591124407	17.768827553529494	18.479420854951414	36.6223710369384	4.050879040752059	13.73091974277486	17.947924098229947	44.43626252944135	26.42031193581773	37.4174477558906	39.87141468763452	33.66890003703751	41.41244029706744	39.31358480923276	23.27773833494467	58.01045242879535	41.5270895047222	26.067054892005473	52.14308061320427
K05710	294.42246090061593	363.57340720222027	297.9262944204163	265.9603940646151	322.23003644261763	206.49978730521107	281.38976926031563	272.35587834771553	291.2946591124157	260.6094707850131	207.89348461811142	360.9919430783207	259.256258608114	315.8111540838175	376.9064060628199	311.05383770601645	325.85051387501767	212.03220395001136	199.35707343811058	224.45933358021136	289.8870820794157	157.25433923690784	244.41625251691326	263.6838746763143	193.79308435530933	265.88395989841297	234.6438627594075
K00529	659.5063124175358	579.9861495844323	401.85407154382193	502.36963323322857	542.1648232210297	507.9894767708272	641.7661404184356	464.60708659312644	517.0480199245278	503.4501140166254	475.84508701492604	470.85905618912705	1037.025034432456	544.6598164633302	529.463760897728	406.27440026912154	634.0874864595344	498.89930341182674	453.53734207182407	561.1483339505285	437.1313142468237	373.4790556876186	599.4017621247326	511.5467168720278	581.379253066028	521.3410978400256	469.287725518815
K10814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.65679240461638	0.0	0.0	0.0	0.0	0.0
K10815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.282366477811022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K10816	0.0	0.0	0.0	3.69389436200925	2.5573812416087303	0.0	0.0	0.0	0.0	0.0	4.6198552137378535	0.0	0.0	4.576973247591623	0.0	0.0	0.0	6.236241292648433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K03388	0.0	0.0	0.0	44.32673234411092	12.786906208043701	57.8199404454644	9.873325237207188	5.340311340151434	14.564732955622084	0.0	23.099276068689267	26.158836454956003	0.0	18.307892990366515	22.434905122787384	6.348037504205907	44.03385322636278	49.889930341187466	59.80712203145177	11.222966679012469	36.81105804183779	98.283962023082	52.37491125362544	21.094709974107342	41.5270895047222	36.49387684880769	39.10731045990325
K03389	129.545882796307	242.38227146811352	159.35592492250868	240.10313353051367	94.6231059395231	136.2898596214073	157.9732037953088	245.654321646914	276.7299261568149	242.84064323151225	189.41406376321038	125.56241498370721	44.55966944827271	192.23287639881062	107.68754458930569	152.35290010090807	149.7151009696081	137.19730843820736	134.56602457070713	224.45933358021136	110.43317412550597	117.94075442760587	168.76360292830918	110.74722736400601	138.42363168240666	187.68279522240917	260.7154030660084
K03390	0.0	0.0	6.928518474894887	0.0	0.0	0.0	0.0	21.361245360605714	0.0	0.0	13.85956564121356	26.158836454956003	0.0	0.0	22.434905122787384	6.348037504205907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.094709974107342	0.0	0.0	13.035770153301117
K08264	0.0	0.0	0.0	0.0	0.0	4.1299957461046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.601382255229719	0.0	11.638869167472334	0.0	0.0	0.0	0.0
K02492	930.3749764462505	856.9944598337478	741.3514768137404	635.3498302655361	462.88600473112535	541.029442739629	715.8160796974398	683.559851539339	1041.378406326956	710.7531021411357	757.6562550529416	653.9709113738376	214.69658915981157	736.8926928622408	812.1435654448429	622.1076754121331	660.5077983954358	661.0415770206354	473.47304941562516	347.9119670493177	533.7603416066289	668.3309417569333	669.2349771296364	622.2939442361337	678.2757952437327	604.7556734944295	495.35926582541583
K01698	1330.7895232711724	1099.3767313019612	1427.274805828278	1425.8432237354812	1429.5761140592783	1362.898596214473	1441.5054846321802	1345.7584577180767	1310.8259660059705	1308.970296443266	1353.6175776251741	1449.1995396044833	968.1600907396522	1496.670251962383	1530.0605293740807	1644.1417135892873	1444.3103858246782	1521.6428754061815	1609.8083680131854	1346.7560014814683	1352.8063830374733	1336.6618835138665	1291.9144775893703	1545.1875056032839	941.2806954403453	1230.36499090266	1420.8989467097456
K01749	800.8290936498433	562.6731301939313	796.7796246128435	690.7582456956393	744.1979413081408	941.6390301117505	745.4360554091414	726.2823422605413	669.9777159585361	811.4431249444409	720.6974133430396	674.8979805378386	717.0055902130388	778.0854520905431	839.0654515922444	774.460575513041	660.5077983954358	748.34895511774	657.8783423459349	707.0469007777358	607.382457690233	687.9877341615343	587.762892957332	622.2939442361337	567.5368898978273	792.4384687169387	756.0746688914242
K01719	294.42246090061593	277.00831024931546	214.7840727217117	184.69471810041048	148.3281120132081	140.4198553675075	153.0365411767085	234.97369896661337	269.4475596789145	130.30473539250656	203.27362940441114	120.33064769270692	279.5106538118151	178.50195665600987	228.83603225241208	158.70093760510838	79.2609358074531	236.97716912061267	124.59817089880663	134.67560014810684	142.64284991210772	235.88150885531175	110.56925709090602	174.03135728630943	96.89654217768526	208.5364391360102	156.429241839605
K13543	0.0	8.656509695291343	6.928518474894887	11.08168308602773	7.6721437248262	0.0	9.873325237207188	10.680622680302909	0.0	0.0	18.479420854951414	0.0	0.0	0.0	13.46094307367241	19.04411251261771	0.0	6.236241292648433	0.0	11.222966679012469	0.0	0.0	0.0	0.0	0.0	0.0	13.035770153301117
K01599	1083.474656114559	926.2465373961516	1101.6344375082601	1307.6386041512744	1104.7886963749604	1156.3988089092618	1387.2021958275773	1142.826626792365	1274.4141336168686	1077.9755382474546	1020.988002236056	1020.1946217432585	733.2091063760396	1043.5499004508576	1103.7973320410583	1142.6467507570605	1118.4598719495605	1197.358328188464	1186.174586957063	1167.1885346172592	1191.7580041044646	904.212450612345	1117.3314400772608	1081.1038861729585	1107.3890534592533	1042.682195680151	1238.3981645635397
K00230	11.776898436028539	25.969529085874047	13.857036949789757	22.16336617205546	33.24595614091353	37.16996171494139	14.809987855810824	16.020934020454312	29.12946591124407	17.768827553529494	18.479420854951414	0.0	0.0	54.92367897109944	8.973962049114965	19.04411251261771	8.806770645272566	6.236241292648433	39.87141468763452	11.222966679012469	27.608293531378294	19.65679240461638	29.09717291868078	47.46309744174157	0.0	41.707287827208745	13.035770153301117
K01772	1024.5901639344556	779.0858725761434	658.2092551149359	801.5750765559455	785.1160411738431	859.039115189746	888.5992713485495	801.0467010226457	669.9777159585361	787.7513548731397	951.6901740299521	837.0827665585481	951.9565745766513	773.5084788429427	1049.9535597464555	895.0732880929475	959.9380003346521	929.1999526045497	827.331854768344	830.4995342468421	832.8501881965451	412.79264049692057	884.5540567278482	975.6303363024529	761.3299742532366	672.5300162137329	573.5738867452184
K01845	3344.639155832081	3800.2077562328113	2930.76331488046	3468.566805926597	3585.4485007353965	3382.4665160595805	3569.207073250399	3695.4954473847106	3473.688809915787	3358.308407617069	3561.9083697917954	3452.9664120540983	1203.111075103365	3803.4647687486104	3208.19143255857	3148.6266020860667	3311.34576262248	3641.9649149065945	3653.2183707544937	3681.1330707160873	3322.19798827578	3321.997916380165	3712.799264423602	3849.784570274509	3391.3789762189635	4191.582426634405	3167.692147252101
K02495	953.9287733182517	952.216066481953	838.3507354622458	934.555273588253	912.98510325425	925.1190471273495	947.8392227718527	779.6854556620444	1041.378406326956	959.5166878905484	882.3923458238484	858.0098357225492	1960.6254557239058	773.5084788429427	1112.7712940902586	1193.4310507906632	748.5755048481406	1216.067052066365	777.4925864088412	1010.0670011110512	855.8570994726464	825.5852809938411	762.3459304693415	954.5356263283518	664.433432075532	969.6944419825473	808.2177495046258
K02496	0.0	17.313019390582664	20.78555542468463	18.46947181004625	30.68857489930478	12.389987238313763	0.0	53.40311340151435	7.282366477811022	0.0	27.71913128242712	20.927069163964802	16.203516163008274	0.0	13.46094307367241	6.348037504205907	17.613541290545154	24.944965170593733	0.0	44.891866716049975	4.601382255229719	58.97037721384913	0.0	0.0	0.0	10.42682195680221	26.071540306602135
K00805	294.42246090061593	476.1080332409265	422.63962696852303	243.79702789251385	199.47573684541095	210.62978305131128	325.8197328278181	261.67525566741494	203.906261378611	373.1453786241188	314.15015453411723	287.7472010044165	85.0684598557933	338.69602032171866	305.11470966981614	311.05383770601645	88.06770645272556	174.61475619410936	224.27670761791188	157.12153350610797	170.2511434434092	334.16547087841667	203.68021043071107	179.3050347799097	263.00490019651266	218.9632610928107	208.57232245280667
K05355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6198552137378535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K13586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.845885035686296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.96785367190863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K03666	117.76898436020639	112.53462603870626	90.07074017363361	81.26567596420342	168.78716194610928	103.24989365260554	113.54324022780631	170.88996288480973	240.31809376771295	195.45710308880984	152.45522205330835	136.0259495657078	117.47549218180635	169.34801016080937	166.0182979086088	133.30878758830704	114.4880183885062	43.653689048539036	84.72675621122329	67.33780007407502	92.02764510459438	78.62716961846562	145.48586459330792	116.02090485750628	41.5270895047222	130.3352744600064	78.2146209198064
K01451	1001.0363670623541	1047.4376731301584	1281.7759178554697	646.4315133515368	593.3124480531325	685.5792938533367	1283.5322808368712	1196.229740193868	1165.1786364497627	1190.5114460864602	1298.1793150602712	1177.1476404729679	1810.742931216098	1061.8577934412588	1242.8937438023656	1060.1222632023562	660.5077983954358	916.727470019249	613.0230008223325	549.9253672715279	634.9907512216344	353.8222632830176	599.4017621247326	580.1045242879314	650.5910689072314	797.651879695339	677.8600479716216
K01693	35.33069530808561	43.28254847645671	48.49962932426424	40.63283798210171	40.91809986573975	49.559948953255244	19.7466504744144	32.041868040908625	29.12946591124407	59.22942517843159	46.198552137378535	31.3906037459472	16.203516163008274	36.61578598073292	80.76565844203466	12.696075008411773	35.227082581090215	24.944965170593733	29.903561015725884	44.891866716049975	36.81105804183779	117.94075442760587	34.916607502417	36.9157424546879	27.684726336481535	31.280465870406527	0.0
K00817	1483.8892029395804	1445.6371191135806	1150.1340668324626	1555.1295264058883	1539.5435074483844	1685.0382644105903	1535.3020743856855	1377.8003257589785	1376.3672643062741	1717.6533301744864	1570.750772670786	1501.517212514386	2195.5764400876187	1569.9018239238867	1705.05278933179	1212.475163303264	1532.378092277383	1446.8079798943775	1440.3548555907767	1436.5397349135728	1408.0229701002763	1199.0643366815598	1163.8869167471632	1413.3455682651766	1578.029401179376	1527.5294166714746	1551.2566482427496
K00013	1260.1281326549683	1636.0803324099913	1267.9188809057691	1377.8225970293784	1253.1168083882687	1280.2986812923684	1219.355666795068	1425.8631278203814	1420.0614631730766	1344.5079515503678	1455.2543923273797	1344.5641937846772	1434.0111804261776	1171.7051513833649	1153.154123311261	1479.0927384799784	1338.6291380813723	1191.1220868957637	1505.1459044581798	1481.4316016295752	1256.1773556776682	1297.3482987046646	1169.7063513309636	1292.05098591407	1481.1328590016712	1339.8466214490654	1212.3266242569389
K01523	341.5300546448185	173.13019390580965	159.35592492250868	169.91914065240965	173.90192442930953	260.1897320045139	153.0365411767085	234.97369896661337	167.49442898960902	136.22767791030685	175.55449812200962	125.56241498370721	255.20537956731377	187.65590315121037	103.20056356480545	196.7891626303104	79.2609358074531	149.669791023508	174.43743925830927	303.02010033331544	156.44699667780847	137.59754683230682	354.9855096078193	137.11561483160745	83.0541790094445	255.45713794161244	130.3577015330042
K02500	1024.5901639344556	1004.1551246537559	1046.206289709057	971.4942172083552	884.8539095965485	813.6091619825436	1165.052377990365	1003.9785319484573	1179.7433694053636	1172.742618532859	896.251911465049	967.8769488333555	822.3284452726443	1103.0505526695608	1206.9978956059638	1034.730113185555	1250.5614316286676	935.4361938972502	991.8014403548527	953.9521677160484	727.0183963262393	1572.5433923692783	1000.9427484025545	849.062076457746	1162.758506132156	927.9871541553453	795.1819793513255
K02501	565.2911249293305	761.7728531855424	665.1377735898362	609.4925697314346	606.0993542612333	561.67942147013	661.5127908928367	582.0939360764331	589.8716847026318	467.9124589095236	586.7216121446322	685.3615151198394	627.8862513165338	727.7387463670402	533.9507419223282	634.8037504205337	537.2130093615291	548.7892337530293	707.7176107054374	572.3713006296291	547.5644883723297	511.07660252002535	517.9296779524283	532.6414268461288	456.797984551922	568.2617966456278	534.4665762853172
K01496	506.4066327491274	328.9473684210183	290.99777594551585	265.9603940646151	291.54146154331596	198.2397958130106	212.27649259991182	352.46054844992005	269.4475596789145	230.99475819581164	267.9516023967147	219.73422622161263	356.47735558611924	283.77234135061565	246.78395635061304	241.22542515981277	237.78280742231286	224.504686535312	254.1802686336135	325.46603369131657	271.4815530585147	176.9111316415088	314.24946752171707	210.94709974101144	346.0590792060167	234.60349402801145	143.3934716863046
K11755	341.5300546448185	173.13019390580965	221.7125911966121	155.14356320430883	209.7052618119115	268.44972349671434	227.08648045571263	272.35587834771553	247.60046024551335	278.37829833861406	438.88624530502403	292.97896829541685	68.86494369278502	265.4644483602147	242.29697532601278	323.7499127144171	220.16926613181192	137.19730843820736	219.29278078191163	112.22966679010568	170.2511434434092	216.22471645071076	238.596817933113	232.04180971511258	69.21181584120373	156.40232935200765	286.7869433726092
K10014	0.0	0.0	6.928518474894887	7.38778872401849	7.6721437248262	0.0	0.0	16.020934020454312	0.0	5.9229425178431585	4.6198552137378535	0.0	8.101758081504126	0.0	0.0	6.348037504205907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.071540306602135
K10015	0.0	25.969529085874047	0.0	7.38778872401849	5.11476248321747	0.0	4.936662618603594	0.0	0.0	11.845885035686296	0.0	0.0	0.0	0.0	13.46094307367241	0.0	8.806770645272566	0.0	0.0	11.222966679012469	13.804146765689147	0.0	23.27773833494467	0.0	13.842363168240768	0.0	0.0
K10017	23.553796872057077	51.939058171747995	20.78555542468463	18.46947181004625	30.68857489930478	12.389987238313763	54.30328880463952	16.020934020454312	0.0	35.53765510705899	13.85956564121356	15.6953018729736	218.7474682006118	9.153946495183247	26.921886147344924	19.04411251261771	52.84062387163536	62.36241292648433	39.87141468763452	22.44593335802504	18.405529020918895	0.0	5.8194345837361565	52.73677493526846	0.0	20.85364391360442	26.071540306602135
